,DATE,MSACSR,MSPUS,S&P Comp.,Dividend,Earnings,CPI,Long Interest Rate GS10,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,Total Return CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns
0,1963-01-01,4.7,17800.0,65.06,2.14,3.68,30.4,3.83,621.38,20.41,73576.49,35.18,4165.49,19.26,22.79,2.71,1.0,11.97
1,1963-02-01,6.6,18012.73265497739,65.92,2.14,3.7,30.4,3.92,629.59,20.47,74751.05,35.31,4191.9,19.47,23.03,2.6,1.0,11.92
2,1963-03-01,6.4,18054.359981172463,65.67,2.15,3.71,30.5,3.93,625.15,20.47,74425.91,35.32,4204.66,19.29,22.81,2.63,1.0,11.91
3,1963-04-01,5.3,18000.0,68.76,2.17,3.75,30.5,3.97,654.56,20.63,78132.53,35.73,4264.94,20.15,23.82,2.37,1.01,11.91
4,1963-05-01,5.1,17912.319135602454,70.14,2.18,3.8,30.5,3.93,667.7,20.78,79907.38,36.14,4325.38,20.51,24.23,2.29,1.0,11.98
5,1963-06-01,6.0,17855.465474703702,70.11,2.2,3.84,30.6,3.99,665.23,20.87,79820.36,36.44,4371.85,20.38,24.08,2.25,1.0,11.93
6,1963-07-01,4.6,17900.0,69.07,2.2,3.88,30.7,4.02,653.23,20.84,78588.54,36.7,4414.7,19.97,23.58,2.36,1.0,11.9
7,1963-08-01,5.6,18086.8937287945,70.98,2.21,3.92,30.7,4.0,671.29,20.87,80970.99,37.07,4471.77,20.47,24.16,2.21,1.0,11.96
8,1963-09-01,5.4,18328.15852608828,72.85,2.21,3.96,30.7,4.08,688.98,20.9,83314.29,37.45,4528.82,20.96,24.73,2.02,1.0,11.92
9,1963-10-01,5.9,18500.0,73.03,2.23,3.98,30.8,4.11,688.44,21.05,83461.13,37.52,4548.48,20.89,24.63,2.0,1.0,11.89
10,1963-11-01,5.5,18535.03322292445,72.62,2.26,4.0,30.8,4.12,684.57,21.27,83207.49,37.71,4583.17,20.72,24.42,2.07,1.0,11.92
11,1963-12-01,6.1,18499.774165353814,74.17,2.28,4.02,30.9,4.13,696.92,21.42,84925.43,37.77,4602.94,21.04,24.79,2.02,1.0,11.92
12,1964-01-01,5.8,18500.0,76.45,2.3,4.07,30.9,4.17,718.35,21.58,87755.2,38.27,4675.68,21.63,25.47,1.85,1.01,11.92
13,1964-02-01,5.5,18613.42332998678,77.39,2.31,4.13,30.9,4.15,727.18,21.74,89055.49,38.78,4748.71,21.83,25.7,1.83,1.0,11.98
14,1964-03-01,5.8,18769.322520428123,78.8,2.33,4.18,30.9,4.22,740.43,21.89,90901.46,39.28,4821.93,22.17,26.08,1.69,1.0,11.95
15,1964-04-01,6.0,18900.0,79.94,2.35,4.23,30.9,4.23,751.14,22.05,92442.12,39.75,4891.55,22.42,26.37,1.66,1.01,11.98
16,1964-05-01,6.2,18929.711377484076,80.72,2.36,4.28,30.9,4.2,758.47,22.21,93571.85,40.22,4961.44,22.57,26.54,1.63,1.01,12.06
17,1964-06-01,5.7,18905.758512103715,80.24,2.38,4.33,31.0,4.17,751.53,22.29,92944.55,40.55,5015.58,22.3,26.2,1.74,1.0,12.09
18,1964-07-01,5.5,18900.0,83.22,2.4,4.38,31.1,4.19,776.93,22.41,96317.35,40.86,5065.48,22.98,26.99,1.62,1.0,12.07
19,1964-08-01,5.4,18973.5298331006,82.0,2.42,4.42,31.0,4.19,768.01,22.67,95445.64,41.43,5148.63,22.65,26.58,1.65,1.0,12.15
20,1964-09-01,5.4,19142.521325320584,83.41,2.44,4.47,31.1,4.2,778.7,22.78,97010.58,41.73,5198.86,22.89,26.85,1.67,1.0,12.15
21,1964-10-01,5.3,19400.0,84.85,2.46,4.5,31.1,4.19,792.15,22.97,98923.81,41.98,5242.52,23.21,27.21,1.62,1.01,12.2
22,1964-11-01,5.6,19743.562833727603,85.44,2.48,4.52,31.2,4.15,795.1,23.08,99532.58,42.09,5269.41,23.23,27.21,1.69,1.0,12.24
23,1964-12-01,5.5,20046.897366974837,83.96,2.5,4.55,31.2,4.18,781.33,23.26,98051.16,42.34,5313.63,22.75,26.65,1.78,1.0,12.25
24,1965-01-01,5.6,20200.0,86.12,2.52,4.59,31.2,4.19,801.43,23.42,100818.6,42.75,5377.3,23.27,27.24,1.68,1.0,12.29
25,1965-02-01,5.5,20111.043801844997,86.75,2.53,4.64,31.2,4.21,807.29,23.57,101803.26,43.15,5441.25,23.37,27.34,1.64,1.0,12.31
26,1965-03-01,5.4,19932.873243095764,86.83,2.55,4.68,31.3,4.21,805.45,23.65,101820.17,43.41,5487.95,23.25,27.19,1.69,1.0,12.31
27,1965-04-01,5.6,19800.0,87.97,2.57,4.73,31.4,4.2,813.43,23.76,103078.8,43.77,5546.28,23.42,27.37,1.7,1.0,12.33
28,1965-05-01,5.3,19858.70489387527,89.28,2.59,4.79,31.4,4.21,825.54,23.95,104866.69,44.26,5622.34,23.71,27.68,1.64,1.0,12.36
29,1965-06-01,4.7,20037.00111791559,85.04,2.61,4.84,31.6,4.21,781.36,23.98,99508.12,44.47,5663.44,22.39,26.12,1.96,1.0,12.33
30,1965-07-01,5.2,20200.0,84.91,2.63,4.89,31.6,4.2,780.16,24.13,99612.14,44.9,5732.8,22.3,26.01,1.95,1.0,12.38
31,1965-08-01,4.6,20265.059447108324,86.49,2.64,4.93,31.6,4.25,794.68,24.29,101724.13,45.33,5802.27,22.67,26.42,1.82,1.0,12.37
32,1965-09-01,4.9,20271.944793411432,89.38,2.66,4.98,31.6,4.29,821.24,24.44,105383.88,45.76,5871.69,23.37,27.22,1.61,1.0,12.38
33,1965-10-01,5.0,20300.0,91.39,2.68,5.05,31.7,4.35,837.05,24.55,107676.35,46.25,5949.95,23.78,27.67,1.51,1.0,12.32
34,1965-11-01,4.6,20419.00655967197,92.15,2.7,5.12,31.7,4.45,844.02,24.73,108836.89,46.89,6047.15,23.93,27.82,1.39,0.99,12.27
35,1965-12-01,4.4,20643.31915290982,91.73,2.72,5.19,31.8,4.62,837.53,24.83,108267.01,47.39,6125.65,23.69,27.53,1.33,1.0,12.11
36,1966-01-01,4.7,21000.0,93.32,2.74,5.24,31.8,4.61,852.04,25.02,110413.15,47.84,6199.8,24.06,27.92,1.27,0.99,12.17
37,1966-02-01,4.9,21464.61037526188,92.69,2.76,5.29,32.0,4.83,841.0,25.04,109252.76,48.0,6235.27,23.7,27.48,1.18,1.0,11.93
38,1966-03-01,5.0,21857.314226089165,88.88,2.78,5.34,32.1,4.87,803.92,25.15,104707.8,48.3,6290.95,22.61,26.2,1.37,1.01,11.9
39,1966-04-01,5.1,22100.0,91.6,2.8,5.38,32.3,4.75,823.39,25.14,107516.85,48.36,6314.85,23.11,26.76,1.42,1.0,11.99
40,1966-05-01,5.3,22035.448965068274,86.78,2.81,5.42,32.3,4.78,780.07,25.29,102134.49,48.72,6378.99,21.85,25.28,1.6,1.0,12.01
41,1966-06-01,6.0,21774.363248191523,86.06,2.83,5.46,32.4,4.81,771.21,25.36,101251.18,48.93,6423.79,21.56,24.93,1.59,0.99,11.99
42,1966-07-01,5.9,21500.0,85.84,2.85,5.48,32.5,5.02,766.87,25.46,100960.17,48.93,6441.35,21.38,24.71,1.38,0.99,11.8
43,1966-08-01,6.8,21335.97048674106,80.65,2.87,5.49,32.7,5.22,716.1,25.48,94555.4,48.78,6440.47,19.91,23.01,1.62,1.01,11.6
44,1966-09-01,7.2,21309.174776821874,77.81,2.89,5.51,32.7,5.18,690.88,25.66,91508.09,48.92,6480.01,19.16,22.14,1.82,1.02,11.68
45,1966-10-01,6.3,21400.0,77.13,2.88,5.52,32.9,5.01,680.68,25.45,90437.82,48.74,6476.31,18.83,21.75,2.11,0.99,11.82
46,1966-11-01,6.2,21601.705021882615,80.99,2.88,5.54,32.9,5.16,714.74,25.39,95244.9,48.86,6511.17,19.71,22.77,1.72,1.03,11.73
47,1966-12-01,6.3,21896.375247709373,81.33,2.87,5.55,32.9,4.84,717.74,25.33,95926.0,48.98,6546.04,19.74,22.79,2.0,1.02,12.08
48,1967-01-01,5.7,22300.0,84.45,2.88,5.52,32.9,4.58,745.28,25.42,99889.01,48.69,6525.22,20.43,23.59,2.09,1.0,12.37
49,1967-02-01,5.7,22772.004344694044,87.36,2.89,5.48,32.9,4.63,770.96,25.5,103615.87,48.39,6503.66,21.07,24.32,1.85,1.01,12.37
50,1967-03-01,5.4,23133.993033220555,89.42,2.9,5.45,33.0,4.54,786.75,25.52,106023.57,47.95,6461.96,21.44,24.74,1.85,1.0,12.47
51,1967-04-01,4.9,23300.0,90.96,2.9,5.41,33.1,4.59,797.88,25.44,107809.36,47.46,6412.14,21.69,25.01,1.75,0.98,12.43
52,1967-05-01,4.5,23127.8127432617,92.59,2.9,5.37,33.2,4.85,809.73,25.36,109696.33,46.96,6362.13,21.95,25.3,1.42,0.99,12.19
53,1967-06-01,4.6,22776.64451364569,91.43,2.9,5.33,33.3,5.02,797.18,25.29,108282.18,46.47,6312.41,21.55,24.84,1.33,0.99,12.04
54,1967-07-01,4.4,22500.0,93.01,2.91,5.32,33.4,5.16,808.53,25.27,110109.61,46.25,6298.07,21.8,25.12,1.1,1.0,11.92
55,1967-08-01,4.4,22462.824393897165,94.49,2.91,5.31,33.5,5.28,818.95,25.25,111814.34,46.02,6283.57,22.03,25.37,0.96,1.0,11.83
56,1967-09-01,4.3,22633.127091211172,95.81,2.92,5.3,33.6,5.3,827.92,25.23,113326.02,45.8,6268.95,22.22,25.58,0.93,0.99,11.83
57,1967-10-01,4.1,22900.0,95.66,2.92,5.31,33.7,5.48,824.17,25.16,113099.81,45.75,6278.07,22.07,25.4,0.81,0.98,11.68
58,1967-11-01,4.6,23202.514840804666,92.66,2.92,5.32,33.8,5.75,795.96,25.08,109515.6,45.7,6287.75,21.26,24.46,0.71,1.01,11.46
59,1967-12-01,4.7,23522.117025541433,95.3,2.92,5.33,33.9,5.7,816.22,25.01,112590.33,45.65,6297.02,21.75,25.02,0.68,1.02,11.53
60,1968-01-01,4.7,23900.0,95.04,2.93,5.37,34.1,5.53,809.22,24.95,111911.38,45.69,6319.35,21.51,24.74,0.89,1.0,11.66
61,1968-02-01,4.1,24323.797295214594,90.75,2.94,5.4,34.2,5.56,770.43,24.96,106835.02,45.87,6361.05,20.42,23.49,1.14,0.99,11.66
62,1968-03-01,4.8,24678.023302839272,89.09,2.95,5.44,34.3,5.74,754.14,24.97,104863.58,46.05,6403.16,19.93,22.92,1.04,1.01,11.52
63,1968-04-01,4.9,24900.0,95.67,2.96,5.48,34.4,5.64,807.48,25.01,112571.05,46.28,6452.01,21.28,24.47,0.82,0.99,11.63
64,1968-05-01,5.5,24897.968695329808,97.87,2.98,5.53,34.5,5.87,823.65,25.05,115116.94,46.51,6500.6,21.63,24.87,0.54,1.02,11.45
65,1968-06-01,5.5,24804.22486666204,100.5,2.99,5.57,34.7,5.72,840.91,25.02,117820.46,46.61,6529.95,22.0,25.3,0.67,1.02,11.57
66,1968-07-01,5.1,24800.0,100.3,3.0,5.6,34.9,5.5,834.43,24.99,117203.88,46.59,6543.79,21.75,25.01,0.97,1.01,11.75
67,1968-08-01,5.0,25010.067777361062,98.11,3.02,5.63,35.0,5.42,813.88,25.03,114610.15,46.7,6576.85,21.14,24.3,1.24,1.0,11.84
68,1968-09-01,5.1,25332.896775380945,101.3,3.03,5.66,35.1,5.46,837.95,25.06,118293.63,46.82,6609.5,21.68,24.92,1.12,1.0,11.82
69,1968-10-01,5.2,25600.0,103.8,3.04,5.69,35.3,5.58,853.76,25.03,120820.74,46.83,6626.9,22.0,25.29,0.99,1.0,11.7
70,1968-11-01,5.6,25713.82357307694,105.4,3.06,5.73,35.4,5.7,864.47,25.07,122632.19,46.97,6662.94,22.2,25.51,0.82,0.98,11.62
71,1968-12-01,5.2,25716.48355488522,106.5,3.07,5.76,35.5,6.03,871.04,25.11,123859.81,47.11,6698.9,22.28,25.6,0.54,1.0,11.35
72,1969-01-01,5.5,25700.0,102.0,3.08,5.78,35.6,6.04,831.89,25.12,118590.74,47.14,6720.14,21.19,24.36,0.75,0.99,11.37
73,1969-02-01,4.9,25736.689842567903,101.5,3.09,5.8,35.8,6.19,823.18,25.06,117647.85,47.04,6722.73,20.9,24.02,0.76,1.0,11.24
74,1969-03-01,5.7,25807.722748097123,99.3,3.1,5.82,36.1,6.3,798.65,24.93,114438.3,46.81,6707.26,20.2,23.22,0.9,1.01,11.11
75,1969-04-01,6.0,25900.0,101.3,3.11,5.83,36.3,6.17,810.25,24.88,116397.02,46.6,6695.03,20.43,23.48,1.0,0.99,11.22
76,1969-05-01,6.1,25972.411551446243,104.6,3.12,5.83,36.4,6.32,834.34,24.89,120156.57,46.53,6700.89,20.97,24.11,0.75,0.99,11.12
77,1969-06-01,5.8,25987.19387228082,99.14,3.13,5.84,36.6,6.57,786.47,24.83,113560.2,46.33,6689.44,19.71,22.66,0.82,0.99,10.92
78,1969-07-01,6.3,25900.0,94.71,3.14,5.86,36.8,6.72,747.24,24.75,108194.03,46.21,6690.49,18.68,21.48,0.97,1.01,10.8
79,1969-08-01,6.5,25672.696219343463,94.18,3.14,5.87,37.0,6.69,739.05,24.67,107304.63,46.09,6691.82,18.43,21.19,1.13,0.97,10.82
80,1969-09-01,6.9,25323.999417979994,94.51,3.15,5.89,37.1,7.16,739.64,24.65,107688.65,46.1,6711.31,18.4,21.16,0.66,1.01,10.49
81,1969-10-01,7.0,24900.0,95.52,3.15,5.85,37.3,7.1,743.53,24.55,108553.71,45.56,6652.02,18.45,21.22,0.73,1.0,10.55
82,1969-11-01,6.2,24422.67953654406,96.21,3.16,5.82,37.5,7.14,744.91,24.44,109052.08,45.04,6593.08,18.44,21.22,0.75,0.97,10.52
83,1969-12-01,6.1,24047.799113636545,91.11,3.16,5.78,37.7,7.65,701.68,24.34,103020.38,44.51,6535.59,17.33,19.95,0.64,1.0,10.16
84,1970-01-01,5.5,23900.0,90.31,3.16,5.73,37.8,7.79,693.68,24.3,102142.93,44.01,6480.78,17.09,19.68,0.64,1.05,10.1
85,1970-02-01,7.2,24071.95142363393,87.16,3.17,5.68,38.0,7.24,665.96,24.2,98358.25,43.4,6409.76,16.37,18.87,1.47,1.02,10.5
86,1970-03-01,6.8,24314.543521725962,88.65,3.17,5.63,38.2,7.07,673.8,24.09,99812.46,42.79,6338.91,16.53,19.06,1.63,0.98,10.63
87,1970-04-01,6.0,24400.0,85.95,3.17,5.59,38.5,7.39,648.19,23.93,96313.84,42.18,6267.77,15.87,18.31,1.61,0.97,10.38
88,1970-05-01,5.7,24104.334995846584,76.06,3.18,5.56,38.6,7.91,572.12,23.89,85306.37,41.8,6232.18,13.98,16.15,1.97,1.01,10.04
89,1970-06-01,5.5,23551.244875092438,75.59,3.18,5.52,38.8,7.84,565.65,23.8,84637.91,41.31,6180.73,13.8,15.96,2.15,1.03,10.11
90,1970-07-01,5.4,23000.0,75.72,3.18,5.47,39.0,7.46,563.72,23.7,84644.19,40.7,6110.96,13.73,15.89,2.62,1.0,10.39
91,1970-08-01,5.1,22612.66130199715,77.92,3.19,5.41,39.0,7.53,580.09,23.72,87400.33,40.3,6071.96,14.1,16.34,2.36,1.02,10.4
92,1970-09-01,4.7,22472.606799089433,82.58,3.19,5.36,39.2,7.39,611.65,23.63,92451.37,39.7,6000.72,14.84,17.22,2.2,1.01,10.51
93,1970-10-01,4.8,22600.0,84.37,3.17,5.28,39.4,7.33,621.74,23.38,94270.43,38.93,5903.3,15.06,17.49,2.14,1.04,10.57
94,1970-11-01,4.6,23009.227168945527,84.28,3.16,5.21,39.6,6.84,617.94,23.14,93986.7,38.18,5806.33,14.95,17.37,2.73,1.04,10.95
95,1970-12-01,4.7,23596.782851049866,90.05,3.14,5.13,39.8,6.39,656.92,22.91,100206.95,37.42,5708.62,15.87,18.45,2.85,1.02,11.32
96,1971-01-01,4.3,24300.0,93.49,3.13,5.16,39.8,6.24,682.02,22.83,104325.21,37.64,5758.03,16.46,19.15,2.77,1.01,11.5
97,1971-02-01,4.4,24992.112336222184,97.11,3.12,5.19,39.9,6.11,706.65,22.7,108382.57,37.77,5792.46,17.03,19.82,2.72,1.04,11.64
98,1971-03-01,4.0,25498.083294458178,99.6,3.11,5.22,40.0,5.7,722.96,22.57,111172.24,37.89,5826.5,17.4,20.26,3.03,0.99,12.03
99,1971-04-01,4.2,25800.0,103.0,3.11,5.25,40.1,5.83,745.77,22.49,114968.82,38.04,5863.78,17.92,20.88,2.76,0.96,11.94
100,1971-05-01,4.6,25760.849311648275,101.6,3.1,5.29,40.3,6.39,731.99,22.36,113130.56,38.09,5886.65,17.56,20.46,2.37,1.0,11.46
101,1971-06-01,4.7,25524.13505544992,99.72,3.1,5.32,40.6,6.52,713.13,22.17,110502.25,38.05,5895.23,17.08,19.91,2.47,0.99,11.32
102,1971-07-01,4.1,25300.0,99.0,3.1,5.36,40.7,6.73,706.24,22.09,109720.11,38.21,5936.71,16.89,19.69,2.29,1.02,11.19
103,1971-08-01,4.7,25233.206046401785,97.24,3.09,5.39,40.8,6.58,691.99,22.01,107790.38,38.38,5978.5,16.52,19.27,2.63,1.04,11.34
104,1971-09-01,5.2,25320.726769182453,99.4,3.09,5.43,40.8,6.14,707.36,21.99,110470.18,38.64,6034.74,16.86,19.67,2.91,1.02,11.77
105,1971-10-01,5.0,25500.0,97.29,3.08,5.52,40.9,5.93,690.65,21.89,108145.68,39.19,6135.93,16.43,19.18,3.3,1.01,11.99
106,1971-11-01,4.9,25732.740197301773,92.78,3.08,5.61,40.9,5.81,658.64,21.84,103417.45,39.82,6253.2,15.64,18.27,3.73,1.0,12.16
107,1971-12-01,5.1,25971.01129301486,99.17,3.07,5.7,41.1,5.93,700.57,21.69,110285.95,40.27,6338.91,16.6,19.41,3.29,1.0,12.05
108,1972-01-01,5.2,26200.0,103.3,3.07,5.74,41.1,5.95,729.75,21.69,115163.39,40.53,6395.49,17.26,20.18,3.04,1.0,12.09
109,1972-02-01,5.4,26393.234354776254,105.2,3.07,5.77,41.3,6.08,739.57,21.58,116997.48,40.59,6420.77,17.46,20.42,2.86,1.01,11.98
110,1972-03-01,6.1,26570.589243678645,107.7,3.07,5.81,41.4,6.07,755.32,21.53,119772.35,40.75,6461.26,17.81,20.82,2.79,1.0,12.02
111,1972-04-01,5.8,26800.0,108.8,3.07,5.86,41.5,6.19,761.19,21.48,120987.92,41.02,6520.15,17.92,20.95,2.62,1.01,11.94
112,1972-05-01,6.1,27094.797631090216,107.7,3.07,5.92,41.6,6.13,751.69,21.43,119760.61,41.3,6579.24,17.66,20.65,2.79,1.01,12.03
113,1972-06-01,6.3,27473.14743771588,108.0,3.07,5.97,41.7,6.11,751.97,21.38,120090.01,41.57,6638.31,17.64,20.63,2.84,1.01,12.08
114,1972-07-01,6.3,27900.0,107.2,3.07,6.03,41.9,6.11,742.84,21.3,118914.9,41.76,6685.27,17.4,20.35,2.93,1.0,12.08
115,1972-08-01,6.0,28382.440400627096,111.0,3.08,6.08,42.0,6.21,767.34,21.27,123120.73,42.05,6747.6,17.94,20.98,2.68,0.98,12.02
116,1972-09-01,6.2,28843.570608584105,109.4,3.08,6.14,42.1,6.55,754.48,21.24,121341.8,42.34,6810.23,17.61,20.6,2.44,1.01,11.76
117,1972-10-01,5.7,29200.0,109.6,3.1,6.23,42.3,6.48,752.29,21.3,121274.35,42.79,6897.29,17.53,20.5,2.58,1.02,11.83
118,1972-11-01,6.8,29448.00503655694,115.1,3.13,6.33,42.4,6.28,788.18,21.41,127347.45,43.32,6999.87,18.34,21.44,2.56,1.0,12.04
119,1972-12-01,6.5,29712.437911995512,117.5,3.15,6.42,42.5,6.36,802.72,21.52,129986.69,43.86,7102.25,18.65,21.8,2.41,1.0,12.0
120,1973-01-01,6.5,30200.0,118.4,3.16,6.55,42.6,6.46,806.97,21.51,130965.19,44.62,7241.43,18.71,21.87,2.32,0.99,11.95
121,1973-02-01,6.8,31018.80034089873,114.2,3.16,6.67,42.9,6.64,772.9,21.41,125725.66,45.16,7346.84,17.89,20.91,2.45,1.0,11.78
122,1973-03-01,7.0,31877.06797271089,112.4,3.17,6.8,43.3,6.71,753.69,21.26,122889.0,45.6,7434.57,17.41,20.35,2.6,1.01,11.67
123,1973-04-01,7.7,32700.0,110.3,3.19,6.94,43.6,6.67,734.52,21.22,120051.6,46.24,7557.19,16.94,19.79,2.87,0.99,11.69
124,1973-05-01,7.5,33176.25856076625,107.2,3.2,7.09,43.9,6.85,709.0,21.19,116168.75,46.87,7679.57,16.31,19.06,2.99,1.0,11.53
125,1973-06-01,7.8,33404.26764668648,104.8,3.22,7.23,44.2,6.9,688.42,21.15,113085.94,47.49,7801.64,15.81,18.47,3.17,0.99,11.47
126,1973-07-01,8.7,33500.0,105.8,3.24,7.38,44.3,7.13,693.42,21.21,114197.69,48.39,7969.37,15.89,18.57,2.9,0.99,11.32
127,1973-08-01,9.4,33592.20155536977,103.8,3.25,7.54,45.1,7.4,668.24,20.94,110339.0,48.52,8011.45,15.28,17.85,3.07,1.03,10.98
128,1973-09-01,9.5,33744.523752865476,105.6,3.27,7.69,45.2,7.09,678.33,21.01,112293.07,49.4,8177.4,15.48,18.08,3.32,1.03,11.26
129,1973-10-01,9.4,34000.0,109.8,3.31,7.85,45.6,6.79,699.12,21.05,116025.52,49.96,8291.57,15.91,18.59,3.5,1.01,11.47
130,1973-11-01,9.6,34398.937403244585,102.0,3.34,8.0,45.9,6.73,645.21,21.15,107371.28,50.63,8424.78,14.65,17.12,4.17,1.0,11.51
131,1973-12-01,10.1,34828.81227641061,94.78,3.38,8.16,46.2,6.74,595.65,21.24,99417.79,51.28,8559.29,13.49,15.77,4.78,0.99,11.49
132,1974-01-01,9.7,35200.0,96.11,3.4,8.23,46.6,6.99,598.82,21.18,100242.17,51.26,8580.37,13.53,15.82,4.59,1.01,11.25
133,1974-02-01,9.6,35411.824034014666,93.45,3.42,8.29,47.2,6.96,574.85,21.04,96522.28,51.02,8565.98,12.96,15.15,5.09,0.99,11.2
134,1974-03-01,8.8,35510.58939285362,97.44,3.44,8.36,47.8,7.21,591.87,20.9,99672.53,50.78,8551.54,13.31,15.57,4.76,0.99,10.93
135,1974-04-01,9.1,35600.0,92.46,3.46,8.49,48.0,7.51,559.28,20.93,94478.06,51.33,8671.9,12.55,14.69,4.96,1.0,10.72
136,1974-05-01,8.0,35734.83954386239,89.67,3.48,8.61,48.6,7.58,535.7,20.79,90788.64,51.46,8720.78,12.0,14.05,5.39,1.01,10.6
137,1974-06-01,8.9,35939.16266064926,89.79,3.5,8.74,49.0,7.54,532.04,20.74,90460.9,51.79,8805.3,11.89,13.93,5.56,0.99,10.61
138,1974-07-01,8.8,36200.0,79.31,3.53,8.86,49.4,7.81,466.14,20.75,79549.58,52.09,8890.1,10.39,12.19,6.55,0.99,10.4
139,1974-08-01,9.3,36527.74893628185,76.03,3.56,8.99,50.0,8.04,441.5,20.67,75638.55,52.18,8940.4,9.82,11.53,7.04,1.01,10.18
140,1974-09-01,9.1,36878.776198907944,68.12,3.59,9.11,50.6,8.04,390.88,20.6,67259.78,52.27,8994.96,8.68,10.21,8.47,1.02,10.12
141,1974-10-01,9.8,37200.0,69.44,3.59,9.04,51.1,7.9,394.55,20.42,68185.01,51.35,8873.35,8.74,10.3,8.63,1.02,10.19
142,1974-11-01,9.7,37487.611270797766,71.74,3.6,8.96,51.5,7.68,404.45,20.28,70188.33,50.53,8769.46,8.95,10.55,8.63,1.02,10.33
143,1974-12-01,10.3,37762.50330132624,67.07,3.6,8.89,51.9,7.43,375.21,20.14,65404.85,49.73,8669.29,8.29,9.79,9.85,1.0,10.49
144,1975-01-01,9.9,38100.0,72.56,3.62,8.74,52.1,7.5,404.37,20.19,70780.24,48.73,8528.87,8.92,10.55,8.97,1.01,10.47
145,1975-02-01,10.4,38512.234530427275,80.1,3.65,8.6,52.5,7.39,442.98,20.17,77834.16,47.54,8353.49,9.76,11.56,8.2,0.98,10.53
146,1975-03-01,8.9,38840.586527306594,83.78,3.67,8.45,52.7,7.73,461.58,20.22,81397.16,46.55,8209.67,10.16,12.04,7.46,0.97,10.31
147,1975-04-01,7.2,39000.0,84.72,3.68,8.29,52.9,8.23,464.99,20.22,82296.32,45.48,8049.6,10.23,12.13,6.9,1.02,9.99
148,1975-05-01,6.8,38872.53749359385,90.1,3.7,8.12,53.2,8.06,491.73,20.17,87326.41,44.33,7873.27,10.82,12.84,6.6,1.02,10.12
149,1975-06-01,7.2,38696.49630227928,92.4,3.71,7.96,53.6,7.86,500.52,20.1,89184.7,43.12,7683.01,11.01,13.07,6.65,0.99,10.25
150,1975-07-01,7.0,38800.0,92.49,3.71,7.89,54.2,8.06,495.46,19.87,88578.43,42.28,7559.51,10.9,12.95,6.66,0.98,10.06
151,1975-08-01,6.8,39411.949979667974,85.71,3.71,7.83,54.3,8.4,458.3,19.84,82229.54,41.85,7508.85,10.09,12.0,7.07,1.0,9.88
152,1975-09-01,7.3,40326.39675376789,84.67,3.71,7.76,54.6,8.43,450.25,19.73,81080.43,41.27,7431.02,9.92,11.81,7.27,1.03,9.88
153,1975-10-01,6.6,41200.0,88.57,3.7,7.83,54.9,8.14,468.41,19.57,84645.26,41.39,7479.85,10.33,12.3,7.19,1.01,10.09
154,1975-11-01,5.8,41859.247416832215,90.07,3.69,7.89,55.3,8.05,472.9,19.37,85747.91,41.44,7514.56,10.44,12.44,7.25,1.01,10.14
155,1975-12-01,5.8,42332.78796171474,88.7,3.68,7.96,55.5,8.0,464.03,19.25,84430.25,41.64,7576.83,10.25,12.23,7.48,1.02,10.21
156,1976-01-01,6.4,42800.0,96.86,3.68,8.19,55.6,7.74,505.81,19.23,92323.27,42.79,7809.57,11.19,13.34,6.95,1.0,10.44
157,1976-02-01,5.9,43345.09793753747,100.6,3.69,8.43,55.8,7.79,523.45,19.18,95836.2,43.85,8027.63,11.59,13.83,6.56,1.01,10.43
158,1976-03-01,6.8,43836.848056573916,101.1,3.69,8.66,55.9,7.73,525.11,19.17,96432.64,44.98,8260.2,11.63,13.88,6.57,1.02,10.53
159,1976-04-01,6.4,44200.0,101.9,3.71,8.86,56.1,7.56,527.38,19.22,97143.31,45.84,8443.24,11.69,13.95,6.67,0.98,10.68
160,1976-05-01,7.0,44306.292285624346,101.2,3.74,9.05,56.5,7.9,520.05,19.2,96087.72,46.52,8595.99,11.53,13.76,6.52,1.01,10.42
161,1976-06-01,6.9,44307.74160004199,101.8,3.76,9.25,56.8,7.86,520.37,19.22,96442.83,47.28,8763.22,11.54,13.78,6.58,1.01,10.47
162,1976-07-01,6.4,44400.0,104.2,3.79,9.35,57.1,7.83,529.84,19.27,98495.52,47.54,8838.13,11.76,14.03,6.47,1.01,10.5
163,1976-08-01,6.2,44727.038536377535,103.3,3.82,9.45,57.4,7.77,522.52,19.32,97433.78,47.8,8913.35,11.6,13.84,6.64,1.02,10.56
164,1976-09-01,6.2,45160.99796373077,105.5,3.85,9.55,57.6,7.59,531.8,19.41,99464.9,48.14,9003.69,11.81,14.09,6.71,1.02,10.72
165,1976-10-01,5.8,45500.0,101.9,3.92,9.67,57.9,7.41,510.99,19.64,95879.18,48.49,9098.64,11.35,13.54,7.22,1.01,10.87
166,1976-11-01,6.0,45658.18470146192,101.2,3.98,9.79,58.0,7.29,506.6,19.94,95368.16,49.01,9225.83,11.25,13.43,7.43,1.04,11.01
167,1976-12-01,5.6,45825.94646639352,104.7,4.05,9.91,58.2,6.87,522.32,20.2,98644.36,49.44,9336.83,11.6,13.85,7.62,0.98,11.37
168,1977-01-01,5.3,46300.0,103.8,4.1,9.97,58.5,7.21,515.18,20.33,97614.89,49.47,9372.79,11.44,13.66,7.46,0.99,11.1
